37.625336	-122.378944
37.623032	-122.371620
37.622990	-122.371674
37.622910	-122.380363
37.622829	-122.386078
37.622871	-122.386078
37.625561	-122.386688
37.627594	-122.386078
37.627758	-122.382584
37.627838	-122.377586
37.627838	-122.377541
37.627838	-122.373314
37.627228	-122.371216
37.627186	-122.371216
37.624619	-122.371933
37.623032	-122.371620
